8,4,9,5,7,2,10,3,6,1,game_id,home_away
bocah001,jackd003,fickr001,halts001,higgb001,ingeb001,munse001,penac001,infao001,louxs001,DET200209170,home
huntt001,rival001,mohrd001,koskc001,jonej003,piera001,ortid001,seart001,guzmc001,radkb001,DET200209170,away
bocah001,infao001,fickr001,trubc001,higgb001,ingeb001,munse001,penac001,santr002,spars001,DET200209180,home
kielb001,rival001,restm001,cuddm001,mohrd001,piera001,lecrm001,seart001,hockd001,maysj001,DET200209180,away
torra001,infao001,fickr001,trubc001,monrc001,rivem003,munse001,penac001,santr002,vanha001,DET200209200,home
mondr002,soria001,rivej001,wilse001,whitr001,posaj001,willb002,coomr001,jeted001,clemr001,DET200209200,away
torra001,easld001,fickr001,trubc001,monrc001,ingeb001,rivem003,penac001,infao001,bevej001,DET200209210,home
mondr002,soria001,vandj001,ventr001,rivej001,posaj001,willb002,johnn001,jeted001,petta001,DET200209210,away
beltc001,feblc001,tuckm001,randj002,knobc001,maynb001,ibanr001,sweem002,peren001,suppj001,KCA200204010,home
huntt001,rival001,buchb002,koskc001,jonej003,piera001,ortid001,miend001,guzmc001,radkb001,KCA200204010,away
beltc001,feblc001,bergb001,randj002,knobc001,maynb001,sweem002,mccad001,peren001,reicd001,KCA200204030,home
huntt001,rival001,buchb002,koskc001,jonej003,piera001,ortid001,miend001,guzmc001,milte001,KCA200204030,away
beltc001,feblc001,tuckm001,randj002,knobc001,maynb001,ibanr001,sweem002,peren001,byrdp001,KCA200204050,home
loftk001,durhr001,ordom001,valej003,lee-c001,johnm003,thomf001,konep001,graft001,garlj001,KCA200204050,away
beltc001,feblc001,bergb001,randj002,knobc001,hinca001,sweem002,mccad001,peren001,durbc001,KCA200204060,home
loftk001,durhr001,ordom001,valej003,lee-c001,aloms001,konep001,thomf001,clayr001,buehm001,KCA200204060,away
beltc001,sadld001,tuckm001,randj002,knobc001,maynb001,ibanr001,sweem002,peren001,suppj001,KCA200204070,home
loftk001,durhr001,ordom001,valej003,lee-c001,aloms001,konep001,thomf001,clayr001,ritct001,KCA200204070,away
beltc001,feblc001,tuckm001,alicl001,sadld001,maynb001,ibanr001,sweem002,peren001,georc002,KCA200204190,home
damoj001,sancr001,nixot001,hills002,hendr001,varij001,ramim002,clart002,garcn001,martp001,KCA200204190,away
beltc001,feblc001,tuckm001,randj002,ibanr001,maynb001,knobc001,sweem002,peren001,reicd001,KCA200204211,home
damoj001,sancr001,nixot001,hills002,ramim002,mirad001,offej001,daubb001,garcn001,burkj001,KCA200204211,away
beltc001,feblc001,tuckm001,alicl001,sadld001,hinca001,ibanr001,sweem002,peren001,rekab001,KCA200204212,home
damoj001,baerc001,nixot001,hills002,hendr001,varij001,ramim002,clart002,sancr001,lowed001,KCA200204212,away
beltc001,feblc001,tuckm001,randj002,knobc001,maynb001,sweem002,mccad001,peren001,byrdp001,KCA200204220,home
torra001,macij001,fickr001,paquc001,higgb001,rivem003,cruzj003,simor001,halts001,redmm002,KCA200204220,away
beltc001,feblc001,tuckm001,randj002,knobc001,maynb001,ibanr001,sweem002,peren001,suppj001,KCA200204230,home
torra001,macij001,fickr001,paquc001,magew001,rivem003,cruzj003,simor001,halts001,weavj002,KCA200204230,away
beltc001,feblc001,tuckm001,randj002,knobc001,maynb001,ibanr001,sweem002,peren001,georc002,KCA200204240,home
torra001,macij001,fickr001,paquc001,magew001,rivem003,cruzj003,simor001,halts001,spars001,KCA200204240,away
beltc001,feblc001,tuckm001,randj002,knobc001,maynb001,ibanr001,sweem002,peren001,reicd001,KCA200204260,home
mattg002,hairj002,gibbj002,batit001,cordm001,gil-g001,segud001,conij001,moram002,dougs001,KCA200204260,away
beltc001,feblc001,tuckm001,randj002,sadld001,maynb001,ibanr001,sweem002,peren001,byrdp001,KCA200204270,home
singc001,hairj002,gibbj002,batit001,moram002,gil-g001,cordm001,conij001,bordm001,ponss001,KCA200204270,away
beltc001,alicl001,tuckm001,randj002,sadld001,hinca001,ibanr001,sweem002,peren001,rekab001,KCA200204280,home
singc001,morim001,gibbj002,batit001,moram002,gil-g001,cordm001,conij001,bordm001,erics001,KCA200204280,away
beltc001,alicl001,tuckm001,randj002,knobc001,hinca001,ibanr001,sweem002,peren001,suppj001,KCA200205090,home
cabrj002,gutir001,lawtm002,frymt001,branr001,diaze002,burke001,thomj002,vizqo001,colob001,KCA200205090,away
beltc001,feblc001,bergb001,randj002,knobc001,hinca001,sweem002,mccad001,peren001,georc002,KCA200205100,home
cabrj002,gutir001,lawtm002,frymt001,branr001,diaze002,burke001,thomj002,vizqo001,sabac001,KCA200205100,away
beltc001,feblc001,bergb001,sadld001,knobc001,hinca001,quinm001,sweem002,peren001,byrdp001,KCA200205120,home
andeb001,gutir001,lawtm002,frymt001,branr001,diaze002,burke001,thomj002,vizqo001,finlc001,KCA200205120,away
beltc001,feblc001,quinm001,randj002,knobc001,britj002,tuckm001,sweem002,peren001,affej001,KCA200205130,home
huntt001,canij001,buchb002,hockd001,mohrd001,print001,ortid001,miend001,guzmc001,radkb001,KCA200205130,away
beltc001,feblc001,tuckm001,randj002,knobc001,hinca001,quinm001,sweem002,peren001,suppj001,KCA200205140,home
huntt001,hockd001,buchb002,canij001,jonej003,piera001,ortid001,miend001,guzmc001,kinnm002,KCA200205140,away
beltc001,feblc001,bergb001,randj002,knobc001,hinca001,quinm001,sweem002,peren001,steib002,KCA200205150,home
huntt001,hockd001,kielb001,blakc001,jonej003,piera001,buchb002,ortid001,guzmc001,milte001,KCA200205150,away
tuckm001,feblc001,quinm001,randj002,knobc001,britj002,beltc001,sweem002,peren001,georc002,KCA200205160,home
huntt001,hockd001,mohrd001,canij001,jonej003,print001,ortid001,kielb001,guzmc001,lohsk001,KCA200205160,away
beltc001,feblc001,quinm001,randj002,knobc001,hinca001,tuckm001,sweem002,peren001,suppj001,KCA200205250,home
kaplg001,younm003,gonzj002,perrh001,everc001,haseb001,palmr001,greer001,rodra001,burbd001,KCA200205250,away
beltc001,feblc001,tuckm001,randj002,ibanr001,britj002,alicl001,sweem002,peren001,asenm001,KCA200205261,home
everc001,younm003,gonzj002,perrh001,greer001,haseb001,palmr001,lambm001,rodra001,valdi001,KCA200205261,away
beltc001,feblc001,quinm001,sadld001,knobc001,hinca001,randj002,sweem002,peren001,may-d002,KCA200205262,home
everc001,younm003,gonzj002,perrh001,kaplg001,greet003,palmr001,lambm001,rodra001,david002,KCA200205262,away
beltc001,feblc001,quinm001,randj002,tuckm001,maynb001,alicl001,sweem002,peren001,byrdp001,KCA200205280,home
erstd001,kenna001,salmt001,glaut001,andeg001,molib001,fullb001,spies001,nievj002,selea001,KCA200205280,away
beltc001,feblc001,quinm001,randj002,tuckm001,hinca001,alicl001,sweem002,peren001,affej001,KCA200205290,home
erstd001,nievj002,salmt001,glaut001,andeg001,molib001,ecksd001,spies001,ameza001,ortir002,KCA200205290,away
beltc001,alicl001,quinm001,randj002,tuckm001,hinca001,ibanr001,sweem002,peren001,byrdp001,KCA200206070,home
marre001,vinaf001,drewj001,polap001,pujoa001,mathm001,peree001,martt002,rente001,kiled001,KCA200206070,away
beltc001,alicl001,bergb001,randj002,mcdod001,maynb001,tuckm001,sweem002,peren001,affej001,KCA200206080,home
marre001,vinaf001,drewj001,polap001,pujoa001,difem001,cairm001,martt002,rente001,morrm001,KCA200206080,away
beltc001,feblc001,bergb001,randj002,mcdod001,maynb001,ibanr001,sweem002,peren001,asenm001,KCA200206090,home
marre001,vinaf001,drewj001,polap001,robik002,mathm001,pujoa001,martt002,rente001,simoj001,KCA200206090,away
beltc001,feblc001,bergb001,randj002,mcdod001,maynb001,ibanr001,sweem002,peren001,suppj001,KCA200206100,home
owene001,castl001,floyc001,lowem001,millk005,redmm001,raint001,lee-d002,fox-a001,burna001,KCA200206100,away
beltc001,feblc001,bergb001,randj002,mcdod001,maynb001,ibanr001,sweem002,peren001,may-d002,KCA200206110,home
wilsp002,castl001,floyc001,lowem001,owene001,johnc002,millk005,lee-d002,fox-a001,tejem001,KCA200206110,away
beltc001,feblc001,ibanr001,sadld001,mcdod001,hinca001,randj002,tuckm001,peren001,byrdp001,KCA200206120,home
wilsp002,castl001,floyc001,lowem001,owene001,redmm001,millk005,lee-d002,fox-a001,dempr002,KCA200206120,away
beltc001,feblc001,guiea001,randj002,ibanr001,hinca001,bergb001,sweem002,peren001,suppj001,KCA200206250,home
magew001,easld001,fickr001,trubc001,lombg001,ingeb001,yound001,simor001,santr002,marom001,KCA200206250,away
beltc001,alicl001,guiea001,randj002,tuckm001,maynb001,ibanr001,sweem002,peren001,may-d002,KCA200206260,home
magew001,easld001,fickr001,trubc001,jackd003,ingeb001,yound001,paquc001,santr002,berna001,KCA200206260,away
tuckm001,alicl001,guiea001,randj002,ibanr001,maynb001,beltc001,sweem002,peren001,byrdp001,KCA200206270,home
jackd003,easld001,fickr001,halts001,paquc001,walbm001,yound001,simor001,santr002,spars001,KCA200206270,away
tuckm001,alicl001,guiea001,randj002,ibanr001,maynb001,beltc001,sweem002,peren001,asenm001,KCA200206280,home
kotsm001,vazqr001,tramb001,jimed001,lankr001,lampt001,gantr001,klesr001,cruzd001,lawrb001,KCA200206280,away
beltc001,alicl001,guiea001,randj002,tuckm001,maynb001,ibanr001,sweem002,peren001,sedls001,KCA200206290,home
kotsm001,vazqr001,tramb001,jimed001,gantr001,lampt001,lankr001,klesr001,cruzd001,tomkb001,KCA200206290,away
beltc001,alicl001,tuckm001,randj002,ibanr001,hinca001,guiea001,sweem002,peren001,suppj001,KCA200206300,home
kotsm001,vazqr001,kingg001,matoj001,gantr001,lampt001,sweem001,klesr001,cruzd001,peavj001,KCA200206300,away
beltc001,feblc001,guiea001,randj002,ibanr001,hinca001,bergb001,sweem002,peren001,may-d002,KCA200207110,home
erstd001,gil-b001,salmt001,glaut001,andeg001,molib001,woots001,spies001,ecksd001,washj001,KCA200207110,away
beltc001,feblc001,guiea001,randj002,ibanr001,maynb001,tuckm001,sweem002,peren001,suppj001,KCA200207120,home
erstd001,kenna001,salmt001,glaut001,andeg001,molib001,fullb001,spies001,ecksd001,appik001,KCA200207120,away
beltc001,feblc001,guiea001,randj002,ibanr001,maynb001,tuckm001,sweem002,peren001,byrdp001,KCA200207130,home
erstd001,kenna001,salmt001,glaut001,andeg001,fabrj001,fullb001,woots001,ecksd001,selea001,KCA200207130,away
beltc001,alicl001,guiea001,randj002,tuckm001,hinca001,bergb001,ibanr001,peren001,asenm001,KCA200207140,home
erstd001,kenna001,salmt001,glaut001,andeg001,fabrj001,fullb001,spies001,ecksd001,ortir002,KCA200207140,away
beltc001,feblc001,guiea001,randj002,tuckm001,maynb001,bergb001,ibanr001,peren001,sedls001,KCA200207151,home
river002,cataf001,gonzj002,lambm001,everc001,haseb001,rodri001,palmr001,rodra001,benoj001,KCA200207151,away
beltc001,carum001,guiea001,alicl001,tuckm001,hinca001,randj002,ibanr001,peren001,hernr003,KCA200207152,home
river002,younm003,menck001,perrh001,everc001,rodri001,palmr001,cataf001,rodra001,bellr003,KCA200207152,away
beltc001,feblc001,guiea001,randj002,tuckm001,maynb001,alicl001,ibanr001,peren001,may-d002,KCA200207160,home
river002,younm003,kaplg001,perrh001,menck001,rodri001,gonzj002,palmr001,rodra001,parkc002,KCA200207160,away
beltc001,feblc001,guiea001,alicl001,tuckm001,maynb001,bergb001,ibanr001,peren001,suppj001,KCA200207170,home
loftk001,graft001,ordom001,valej003,lee-c001,johnm003,thomf001,konep001,clayr001,ritct001,KCA200207170,away
tuckm001,feblc001,guiea001,alicl001,bergb001,hinca001,beltc001,ibanr001,peren001,byrdp001,KCA200207180,home
loftk001,durhr001,ordom001,valej003,liefj001,aloms001,thomf001,konep001,clayr001,buehm001,KCA200207180,away
beltc001,feblc001,guiea001,randj002,tuckm001,maynb001,alicl001,ibanr001,peren001,asenm001,KCA200207190,home
bradm001,gutir001,magrc001,selbb001,broub001,diaze002,burke001,stevl001,vizqo001,philj002,KCA200207190,away
beltc001,feblc001,tuckm001,randj002,bergb001,hinca001,guiea001,ibanr001,peren001,hernr003,KCA200207201,home
bradm001,mcdoj003,magrc001,selbb001,broub001,diaze002,burke001,snyde001,vizqo001,wrigj002,KCA200207201,away
beltc001,carum001,guiea001,alicl001,knobc001,maynb001,tuckm001,ibanr001,peren001,sedls001,KCA200207202,home
magrc001,gutir001,selbb001,snyde001,broub001,peree002,burke001,stevl001,mcdoj003,nagyc001,KCA200207202,away
tuckm001,feblc001,guiea001,randj002,knobc001,hinca001,beltc001,ibanr001,peren001,may-d002,KCA200207210,home
bradm001,gutir001,magrc001,mcdoj003,broub001,diaze002,burke001,snyde001,vizqo001,sabac001,KCA200207210,away
tuckm001,alicl001,guiea001,randj002,knobc001,maynb001,beltc001,ibanr001,peren001,byrdp001,KCA200207290,home
wellv001,hudso001,cruzj004,hinse001,stews002,huckk001,phelj001,delgc001,woodc001,carpc002,KCA200207290,away
beltc001,feblc001,tuckm001,randj002,knobc001,maynb001,alicl001,ibanr001,peren001,asenm001,KCA200207300,home
wellv001,hudso001,cruzj004,bergd002,stews002,huckk001,phelj001,delgc001,woodc001,walkp001,KCA200207300,away
beltc001,feblc001,guiea001,randj002,knobc001,maynb001,tuckm001,ibanr001,peren001,sedls001,KCA200207310,home
wellv001,hudso001,cruzj004,hinse001,wised001,wilst003,stews002,delgc001,woodc001,parrs001,KCA200207310,away
beltc001,feblc001,guiea001,alicl001,tuckm001,hinca001,ibanr001,perrc001,carum001,hernr003,KCA200208010,home
wellv001,hudso001,cruzj004,hinse001,stews002,huckk001,phelj001,delgc001,woodc001,hallr001,KCA200208010,away
beltc001,feblc001,guiea001,randj002,knobc001,hinca001,tuckm001,ibanr001,peren001,asenm001,KCA200208090,home
winnr001,escaf001,contj001,sandj001,crawc002,flahj001,huffa001,cox-s001,sheea001,kennj001,KCA200208090,away
tuckm001,alicl001,guiea001,randj002,knobc001,maynb001,beltc001,ibanr001,peren001,sedls001,KCA200208100,home
contj001,aberb001,grieb001,sandj001,crawc002,hallt001,huffa001,cox-s001,sheea001,zambv001,KCA200208100,away
tuckm001,feblc001,guiea001,randj002,knobc001,maynb001,beltc001,ibanr001,peren001,hernr003,KCA200208110,home
contj001,aberb001,grieb001,sandj001,crawc002,hallt001,cox-s001,huffa001,gomec001,sosaj002,KCA200208110,away
beltc001,ordal001,guiea001,randj002,knobc001,maynb001,sweem002,ibanr001,peren001,suppj001,KCA200208130,home
willb002,soria001,mondr002,ventr001,spens001,posaj001,vandj001,giamj001,jeted001,clemr001,KCA200208130,away
beltc001,ordal001,guiea001,randj002,knobc001,maynb001,sweem002,pellk001,peren001,byrdp001,KCA200208140,home
willb002,soria001,mondr002,ventr001,spens001,posaj001,whitr001,giamj001,jeted001,petta001,KCA200208140,away
beltc001,alicl001,guiea001,randj002,tuckm001,hinca001,sweem002,ibanr001,peren001,asenm001,KCA200208150,home
willb002,soria001,mondr002,ventr001,spens001,widgc001,giamj001,vandj001,jeted001,herno001,KCA200208150,away
beltc001,ordal001,ibanr001,randj002,knobc001,hinca001,pellk001,sweem002,peren001,hernr003,KCA200208220,home
huntt001,rival001,mohrd001,koskc001,jonej003,piera001,ortid001,miend001,guzmc001,santj003,KCA200208220,away
beltc001,ordal001,ibanr001,randj002,knobc001,maynb001,tuckm001,sweem002,peren001,suppj001,KCA200208230,home
huntt001,rival001,kielb001,koskc001,jonej003,piera001,ortid001,miend001,guzmc001,reedr002,KCA200208230,away
beltc001,alicl001,guiea001,randj002,tuckm001,maynb001,sweem002,ibanr001,ordal001,byrdp001,KCA200208240,home
huntt001,hockd001,kielb001,koskc001,jonej003,piera001,lecrm001,ortid001,guzmc001,radkb001,KCA200208240,away
beltc001,ordal001,tuckm001,randj002,knobc001,maynb001,sweem002,ibanr001,peren001,asenm001,KCA200208250,home
kielb001,rival001,mohrd001,koskc001,jonej003,print001,ortid001,miend001,guzmc001,lohsk001,KCA200208250,away
beltc001,ordal001,tuckm001,randj002,knobc001,maynb001,ibanr001,sweem002,peren001,may-d002,KCA200208260,home
longt002,velar001,dye-j001,chave001,justd001,hernr002,durhr001,hatts001,tejam001,lidlc001,KCA200208260,away
beltc001,ordal001,ibanr001,randj002,knobc001,hinca001,pellk001,sweem002,peren001,hernr003,KCA200208270,home
longt002,ellim001,dye-j001,chave001,justd001,myerg001,durhr001,mabrj001,tejam001,muldm001,KCA200208270,away
beltc001,ordal001,tuckm001,pellk001,ibanr001,hinca001,randj002,sweem002,peren001,sedls001,KCA200208280,home
longt002,ellim001,dye-j001,chave001,justd001,hernr002,durhr001,hatts001,tejam001,zitob001,KCA200208280,away
beltc001,ordal001,ibanr001,randj002,browd002,maynb001,tuckm001,sweem002,berra001,sedls001,KCA200209060,home
camem001,boonb002,suzui001,relad001,offej001,wilsd001,marte001,olerj001,guilc001,garcf002,KCA200209060,away
beltc001,feblc001,tuckm001,randj002,browd002,maynb001,sweem002,ibanr001,berra001,asenm001,KCA200209070,home
camem001,boonb002,suzui001,cirij001,offej001,davib003,marte001,olerj001,relad001,franr001,KCA200209070,away
beltc001,ordal001,guiea001,randj002,bergb001,hinca001,ibanr001,sweem002,peren001,suppj001,KCA200209080,home
camem001,boonb002,relad001,cirij001,sierr001,wilsd001,marte001,olerj001,guilc001,valdi001,KCA200209080,away
beltc001,ordal001,tuckm001,randj002,ibanr001,maynb001,browd002,sweem002,berra001,byrdp001,KCA200209090,home
borcj001,jimed001,ordom001,credj001,liefj001,paulj001,thomf001,konep001,valej003,wrigd001,KCA200209090,away
beltc001,feblc001,tuckm001,randj002,ibanr001,maynb001,browd002,sweem002,berra001,hernr003,KCA200209100,home
rowaa001,harrw001,liefj001,credj001,lee-c001,johnm003,thomf001,konep001,valej003,glovg001,KCA200209100,away
beltc001,ordal001,bergb001,pellk001,ibanr001,hinca001,randj002,sweem002,berra001,may-d002,KCA200209110,home
rowaa001,harrw001,ordom001,credj001,borcj001,paulj001,thomf001,konep001,jimed001,buehm001,KCA200209110,away
beltc001,ordal001,tuckm001,randj002,browd002,maynb001,sweem002,ibanr001,berra001,asenm001,KCA200209120,home
rowaa001,jimed001,ordom001,credj001,borcj001,johnm003,lee-c001,liefj001,valej003,garlj001,KCA200209120,away
beltc001,peren001,ibanr001,randj002,browd002,maynb001,tuckm001,sweem002,berra001,oberw001,KCA200209200,home
bradm001,mcdoj003,garck002,larog001,stevl001,martv001,burke001,thomj002,vizqo001,davij005,KCA200209200,away
beltc001,peren001,ibanr001,randj002,knobc001,hinca001,sweem002,pellk001,berra001,hernr003,KCA200209210,home
crisc001,philb001,garck002,larog001,selbb001,bardj001,thomj002,broub001,mcdoj003,lee-c003,KCA200209210,away
beltc001,feblc001,ibanr001,pellk001,knobc001,maynb001,randj002,sweem002,berra001,may-d002,KCA200209220,home
crisc001,philb001,garck002,larog001,magrc001,peree002,burke001,snyde001,vizqo001,sabac001,KCA200209220,away
beltc001,feblc001,ibanr001,randj002,knobc001,maynb001,tuckm001,sweem002,berra001,asenm001,KCA200209240,home
torra001,easld001,fickr001,halts001,lombg001,rivem003,munse001,penac001,infao001,louxs001,KCA200209240,away
beltc001,peren001,tuckm001,randj002,knobc001,hinca001,sweem002,ibanr001,berra001,byrdp001,KCA200209250,home
torra001,easld001,fickr001,halts001,lombg001,ingeb001,simor001,penac001,infao001,spars001,KCA200209250,away
huntt001,canij001,mohrd001,koskc001,jonej003,piera001,ortid001,miend001,guzmc001,radkb001,MIN200204120,home
torra001,macij001,cruzj003,salao001,higgb001,melum001,simor001,yound001,halts001,redmm002,MIN200204120,away
huntt001,hockd001,kielb001,koskc001,jonej003,piera001,ortid001,miend001,guzmc001,milte001,MIN200204130,home
torra001,macij001,magew001,paquc001,higgb001,rivem003,palmd002,yound001,halts001,weavj002,MIN200204130,away
huntt001,hockd001,mohrd001,koskc001,jonej003,piera001,lecrm001,miend001,guzmc001,maysj001,MIN200204140,home
torra001,macij001,fickr001,paquc001,higgb001,melum001,simor001,yound001,halts001,spars001,MIN200204140,away
huntt001,hockd001,mohrd001,koskc001,jonej003,print001,ortid001,miend001,guzmc001,reedr002,MIN200204160,home
beltc001,feblc001,tuckm001,randj002,knobc001,maynb001,ibanr001,sweem002,peren001,reicd001,MIN200204160,away
huntt001,hockd001,kielb001,koskc001,jonej003,piera001,ortid001,miend001,guzmc001,radkb001,MIN200204170,home
beltc001,alicl001,tuckm001,randj002,knobc001,maynb001,ibanr001,sweem002,peren001,byrdp001,MIN200204170,away
huntt001,canij001,mohrd001,koskc001,jonej003,piera001,kielb001,ortid001,guzmc001,milte001,MIN200204180,home
beltc001,feblc001,sadld001,alicl001,bergb001,hinca001,sweem002,mccad001,peren001,suppj001,MIN200204180,away
huntt001,canij001,kielb001,koskc001,jonej003,print001,buchb002,miend001,guzmc001,lohsk001,MIN200204190,home
bradm001,gutir001,lawtm002,frymt001,branr001,diaze002,burke001,thomj002,mcdoj003,sabac001,MIN200204190,away
huntt001,canij001,mohrd001,koskc001,jonej003,piera001,kielb001,miend001,guzmc001,kinnm002,MIN200204200,home
bradm001,gutir001,lawtm002,branr001,andeb001,diaze002,burke001,thomj002,mcdoj003,dresr001,MIN200204200,away
huntt001,hockd001,mohrd001,koskc001,jonej003,print001,buchb002,miend001,guzmc001,reedr002,MIN200204210,home
bradm001,gutir001,lawtm002,frymt001,branr001,diaze002,burke001,thomj002,vizqo001,finlc001,MIN200204210,away
huntt001,canij001,mohrd001,koskc001,jonej003,piera001,lecrm001,miend001,hockd001,milte001,MIN200204290,home
winnr001,aberb001,grieb001,johnr006,smitr003,hallt001,vaugg001,cox-s001,gomec001,kennj001,MIN200204290,away
huntt001,canij001,mohrd001,koskc001,kielb001,piera001,buchb002,miend001,hockd001,lohsk001,MIN200204300,home
contj001,aberb001,grieb001,johnr006,tynej001,hallt001,vaugg001,cox-s001,gomec001,ruper001,MIN200204300,away
huntt001,canij001,mohrd001,koskc001,jonej003,print001,buchb002,miend001,hockd001,reedr002,MIN200205010,home
winnr001,aberb001,grieb001,johnr006,tynej001,flahj001,vaugg001,cox-s001,gomec001,sturt001,MIN200205010,away
huntt001,canij001,kielb001,koskc001,jonej003,piera001,lecrm001,miend001,hockd001,kinnm002,MIN200205020,home
contj001,escaf001,winnr001,johnr006,tynej001,hallt001,grieb001,cox-s001,gomec001,wilsp001,MIN200205020,away
huntt001,canij001,mohrd001,koskc001,jonej003,piera001,buchb002,miend001,hockd001,radkb001,MIN200205030,home
magew001,macij001,fickr001,paquc001,higgb001,rivem003,simor001,cruzj003,halts001,cornn001,MIN200205030,away
huntt001,canij001,mohrd001,koskc001,jonej003,print001,lecrm001,miend001,guzmc001,milte001,MIN200205040,home
magew001,jackd003,fickr001,macij001,higgb001,ingeb001,simor001,paquc001,halts001,redmm002,MIN200205040,away
kielb001,hockd001,buchb002,koskc001,jonej003,piera001,lecrm001,miend001,guzmc001,lohsk001,MIN200205050,home
magew001,jackd003,fickr001,macij001,higgb001,ingeb001,simor001,paquc001,halts001,weavj002,MIN200205050,away
huntt001,hockd001,buchb002,koskc001,jonej003,piera001,lecrm001,miend001,guzmc001,reedr002,MIN200205060,home
magew001,jackd003,fickr001,macij001,higgb001,rivem003,simor001,paquc001,halts001,spars001,MIN200205060,away
huntt001,canij001,buchb002,koskc001,jonej003,piera001,kielb001,miend001,guzmc001,kinnm002,MIN200205070,home
beltc001,feblc001,tuckm001,randj002,knobc001,hinca001,bergb001,sweem002,peren001,byrdp001,MIN200205070,away
huntt001,canij001,buchb002,hockd001,mohrd001,print001,lecrm001,miend001,guzmc001,radkb001,MIN200205080,home
beltc001,feblc001,tuckm001,randj002,knobc001,britj002,ibanr001,sweem002,peren001,affej001,MIN200205080,away
huntt001,canij001,buchb002,blakc001,jonej003,piera001,mohrd001,miend001,guzmc001,milte001,MIN200205100,home
willb002,soria001,spens001,ventr001,whitr001,posaj001,coomr001,giamj001,jeted001,welld001,MIN200205100,away
huntt001,hockd001,kielb001,blakc001,mohrd001,print001,buchb002,lecrm001,guzmc001,lohsk001,MIN200205110,home
willb002,soria001,vandj001,ventr001,spens001,casta001,giamj001,johnn001,jeted001,lillt001,MIN200205110,away
huntt001,canij001,buchb002,blakc001,jonej003,piera001,lecrm001,miend001,guzmc001,reedr002,MIN200205120,home
willb002,soria001,vandj001,ventr001,spens001,posaj001,giamj001,johnn001,jeted001,mussm001,MIN200205120,away
huntt001,hockd001,mohrd001,canij001,jonej003,piera001,ortid001,kielb001,guzmc001,milte001,MIN200205210,home
kaplg001,younm003,gonzj002,perrh001,everc001,haseb001,palmr001,greet003,rodra001,valdi001,MIN200205210,away
huntt001,hockd001,buchb002,canij001,jonej003,print001,ortid001,miend001,guzmc001,lohsk001,MIN200205220,home
kaplg001,younm003,gonzj002,perrh001,everc001,haseb001,greer001,lambm001,rodra001,rogek001,MIN200205220,away
huntt001,canij001,buchb002,koskc001,mohrd001,print001,ortid001,miend001,guzmc001,radkb001,MIN200205300,home
erstd001,kenna001,palmo001,glaut001,andeg001,fabrj001,salmt001,fullb001,nievj002,schos001,MIN200205300,away
huntt001,hockd001,mohrd001,canij001,jonej003,piera001,buchb002,miend001,guzmc001,milte001,MIN200205310,home
erstd001,kenna001,salmt001,glaut001,andeg001,molib001,ecksd001,spies001,gil-b001,washj001,MIN200205310,away
huntt001,hockd001,kielb001,koskc001,jonej003,piera001,ortid001,miend001,guzmc001,lohsk001,MIN200206010,home
erstd001,kenna001,salmt001,glaut001,andeg001,molib001,fullb001,spies001,gil-b001,appik001,MIN200206010,away
huntt001,hockd001,buchb002,koskc001,jonej003,piera001,ortid001,miend001,guzmc001,kinnm002,MIN200206020,home
erstd001,kenna001,palmo001,glaut001,andeg001,fabrj001,salmt001,spies001,gil-b001,selea001,MIN200206020,away
huntt001,rival001,mohrd001,koskc001,jonej003,piera001,ortid001,miend001,hockd001,reedr002,MIN200206040,home
bradm001,gutir001,lawtm002,frymt001,magrc001,diaze002,burke001,thomj002,vizqo001,dresr001,MIN200206040,away
huntt001,rival001,mohrd001,koskc001,kielb001,print001,buchb002,miend001,guzmc001,milte001,MIN200206050,home
bradm001,mcdoj003,lawtm002,frymt001,magrc001,diaze002,burke001,thomj002,vizqo001,sabac001,MIN200206050,away
huntt001,rival001,mohrd001,koskc001,jonej003,piera001,ortid001,miend001,guzmc001,lohsk001,MIN200206060,home
bradm001,mcdoj003,lawtm002,frymt001,magrc001,diaze002,burke001,thomj002,vizqo001,colob001,MIN200206060,away
huntt001,rival001,kielb001,koskc001,jonej003,piera001,ortid001,miend001,guzmc001,santj003,MIN200206070,home
wilsp002,castl001,owene001,lowem001,millk005,johnc002,floyc001,lee-d002,fox-a001,dempr002,MIN200206070,away
huntt001,rival001,mohrd001,koskc001,jonej003,piera001,ortid001,miend001,guzmc001,kinnm002,MIN200206080,home
wilsp002,castl001,floyc001,lowem001,owene001,johnc002,millk005,lee-d002,fox-a001,olsek001,MIN200206080,away
huntt001,rival001,mohrd001,koskc001,jonej003,piera001,ortid001,miend001,guzmc001,reedr002,MIN200206090,home
wilsp002,bushh001,floyc001,lowem001,owene001,redmm001,millk005,lee-d002,fox-a001,tavaj001,MIN200206090,away
huntt001,rival001,mohrd001,koskc001,jonej003,piera001,lecrm001,miend001,guzmc001,milte001,MIN200206100,home
jonea002,garcj001,shefg001,castv001,jonec004,blanh001,franj002,helmw001,furcr001,maddg002,MIN200206100,away
kielb001,rival001,mohrd001,koskc001,jonej003,print001,buchb002,lecrm001,guzmc001,lohsk001,MIN200206110,home
jonea002,lockk001,shefg001,castv001,jonec004,lopej001,bragd001,franm001,furcr001,glavt001,MIN200206110,away
huntt001,rival001,kielb001,hockd001,mohrd001,piera001,lecrm001,miend001,guzmc001,santj003,MIN200206120,home
