game_id,order,stat,bfrom,bto,player_id
KCA200108230,11,R,3,H,singc001
KCA200108230,20,R,B,H,valej003
KCA200108230,25,R(UR),2,H,konep001
KCA200108230,26,R(UR),3,H,lee-c001
KCA200108230,31,R,1,H,beltc001
KCA200108230,32,R(UR)(NR),2,H,randj002
KCA200108230,49,R,1,H,
KCA200108230,49,R,B,H,quinm001
KCA200108230,58,R,3,H,mccad001
KCA200108230,59,SB,1,2,zaung001
KCA200108230,61,R,B,H,valej003
KCA200108230,63,R,B,H,konep001
KCA200108230,69,R,B,H,quinm001
KCA200108230,72,PO,1,1,singc001
KCA200108240,0,R,B,H,rival001
KCA200108240,16,SB,1,2,jonej003
KCA200108240,18,CS,3,H,jonej003
KCA200108240,20,R,3,H,rival001
KCA200108240,20,R,1,H,guzmc001
KCA200108240,29,R,3,H,ortid001
KCA200108240,29,R(UR),2,H,jonej003
KCA200108240,47,R,2,H,feblc001
KCA200108240,66,SB,2,3,koskc001
KCA200108240,67,R,3,H,koskc001
KCA200108240,73,R,3,H,beltc001
KCA200108240,76,R,3,H,randj002
KCA200108240,81,R,B,H,print001
KCA200108240,85,R,3,H,rival001
KCA200108240,85,R,2,H,guzmc001
KCA200108250,6,SB,1,2,beltc001
KCA200108250,10,R(UR),2,H,koskc001
KCA200108250,12,R,3,H,ortid001
KCA200108250,14,R(UR),2,H,buchb002
KCA200108250,15,R(UR),3,H,piera001
KCA200108250,15,R(UR),2,H,jonej003
KCA200108250,15,PO,B,3,guzmc001
KCA200108250,21,R,2,H,miend001
KCA200108250,37,R,B,H,koskc001
KCA200108250,79,DI,1,2,beltc001
KCA200108250,80,R,2,H,beltc001
KCA200108250,83,DI,1,2,zaung001
KCA200108260,28,SB,1,2,ortid001
KCA200108260,29,R,2,H,ortid001
KCA200108260,30,CS,1,2,piera001
KCA200108260,32,SB,1,2,rival001
KCA200108260,34,R,2,H,rival001
KCA200108260,35,SB,1,2,guzmc001
KCA200108260,37,R,3,H,jonej003
KCA200108260,37,R,2,H,guzmc001
KCA200108260,38,R,3,H,miend001
KCA200108260,40,SB,2,3,koskc001
KCA200108260,40,SB,1,2,huntt001
KCA200108260,45,R(UR),3,H,quinm001
KCA200108260,54,SB,1,2,feblc001
KCA200108260,55,R,2,H,feblc001
KCA200108260,56,SB,1,2,beltc001
KCA200108260,58,SB,2,3,beltc001
KCA200108260,70,R,3,H,hockd001
KCA200108260,72,R,3,H,
KCA200108260,80,PO,B,2,miend001
KCA200108280,8,R,3,H,peren001
KCA200108280,9,R,2,H,beltc001
KCA200108280,10,R,1,H,ibanr001
KCA200108280,10,R,B,H,quinm001
KCA200108280,17,R,B,H,feblc001
KCA200108280,24,R,3,H,molib001
KCA200108280,38,CS,1,2,sadld001
KCA200108280,42,R,2,H,ecksd001
KCA200108280,42,R,B,H,glaut001
KCA200108280,59,R,1,H,ecksd001
KCA200108280,65,R,2,H,maynb001
KCA200108280,65,R,B,H,feblc001
KCA200108280,71,R,3,H,beltc001
KCA200108280,72,R,3,H,sweem002
KCA200108280,77,DI,1,2,salmt001
KCA200108280,83,R,3,H,sadld001
KCA200108290,6,R,2,H,feblc001
KCA200108290,7,R,2,H,beltc001
KCA200108290,7,R,1,H,sweem002
KCA200108290,7,R,B,H,randj002
KCA200108290,17,R,2,H,feblc001
KCA200108290,21,R,B,H,kenna001
KCA200108290,34,R,B,H,feblc001
KCA200108290,44,R,1,H,ecksd001
KCA200108290,46,R,3,H,salmt001
KCA200108300,3,SB,1,2,
KCA200108300,24,CS,1,2,feblc001
KCA200108300,41,R,B,H,glaut001
KCA200108300,45,R,B,H,feblc001
KCA200108300,59,CS,1,2,andeg001
KCA200108300,78,R,3,H,sweem002
KCA200108310,4,R,3,H,cataf001
KCA200108310,4,R,2,H,lambm001
KCA200108310,4,R,1,H,palmr001
KCA200108310,4,R,B,H,sierr001
KCA200108310,10,SB,1,2,beltc001
KCA200108310,37,R,B,H,lambm001
KCA200108310,42,R,3,H,palmr001
KCA200108310,43,R,2,H,sierr001
KCA200108310,43,PO,1,H,kaplg001
KCA200108310,71,R,1,H,peren001
KCA200108310,71,R,B,H,sweem002
KCA200109010,16,R,B,H,cataf001
KCA200109010,19,R(UR),3,H,lambm001
KCA200109010,21,R,2,H,rodra001
KCA200109010,23,R(UR),3,H,sierr001
KCA200109010,23,R(UR),2,H,leder001
KCA200109010,31,R,1,H,rodra001
KCA200109010,31,R,B,H,palmr001
KCA200109010,52,R,1,H,beltc001
KCA200109010,53,R,2,H,sweem002
KCA200109010,53,R,B,H,randj002
KCA200109010,55,R,2,H,alicl001
KCA200109010,61,R,3,H,zaung001
KCA200109010,61,R,2,H,browd002
KCA200109010,61,R,B,H,feblc001
KCA200109010,114,R,3,H,
KCA200109020,6,R,B,H,palmr001
KCA200109020,11,R,3,H,sierr001
KCA200109020,11,R,2,H,shels001
KCA200109020,12,R,2,H,younm003
KCA200109020,21,SB,2,3,rodra001
KCA200109020,25,R,3,H,mccad001
KCA200109020,27,CS,2,3,zaung001
KCA200109020,31,R,3,H,feblc001
KCA200109020,46,R,2,H,cataf001
KCA200109020,46,PO,B,2,palmr001
KCA200109020,49,PO,2,3,beltc001
KCA200109020,50,R,1,H,randj002
KCA200109020,51,SB,2,3,alicl001
KCA200109020,52,R,3,H,alicl001
KCA200109020,55,R,2,H,mccad001
KCA200109020,57,R,B,H,sierr001
KCA200109020,61,CS,1,2,kaplg001
KCA200109020,69,R,1,H,cataf001
KCA200109020,69,R,B,H,rodra001
KCA200109020,83,SB,1,2,kaplg001
KCA200109020,92,SB,1,2,cataf001
KCA200109020,93,R,2,H,cataf001
KCA200109020,95,R(UR),3,H,curtc001
KCA200109020,97,R,3,H,rodra001
KCA200109020,97,R,2,H,palmr001
KCA200109020,104,R,B,H,alicl001
KCA200109240,7,R,2,H,
KCA200109240,7,R,1,H,beltc001
KCA200109240,20,SB,1,2,macij001
KCA200109240,30,R(UR),3,H,halts001
KCA200109240,30,R(UR),1,H,
KCA200109240,31,R(UR),2,H,wakec001
KCA200109240,37,SB,1,2,easld001
KCA200109240,39,R,3,H,easld001
KCA200109240,66,SB,1,2,cruzd001
KCA200109250,2,R(UR),2,H,macij001
KCA200109250,2,R,1,H,easld001
KCA200109250,2,R,B,H,higgb001
KCA200109250,15,SB,1,2,macij001
KCA200109250,16,R,2,H,macij001
KCA200109250,31,CS,1,2,macij001
KCA200109250,42,R,B,H,simor001
KCA200109250,49,R,3,H,beltc001
KCA200109250,50,PO,1,H,sweem002
KCA200109250,75,R,3,H,munse001
KCA200109250,79,R,B,H,randj002
KCA200109250,89,R,3,H,maynb001
KCA200109250,89,R,2,H,feblc001
KCA200109260,3,R,3,H,macij001
KCA200109260,3,R(UR),2,H,easld001
KCA200109260,3,R,1,H,higgb001
KCA200109260,3,R,B,H,simor001
KCA200109260,7,PO,2,2,munse001
KCA200109260,10,R,1,H,berra001
KCA200109260,10,R,B,H,beltc001
KCA200109260,21,R,3,H,harvk001
KCA200109260,21,R,2,H,zaung001
KCA200109260,23,R,3,H,feblc001
KCA200109260,32,PO(E),1,2,randj002
KCA200109260,33,R(UR),2,H,randj002
KCA200109260,33,PO,B,2,quinm001
KCA200109260,34,R(UR)(NR),B,H,bergb001
KCA200109260,43,SB,1,2,beltc001
KCA200109260,54,R,2,H,bergb001
KCA200109260,59,R,B,H,cruzd001
KCA200109260,62,R,2,H,wakec001
KCA200109260,69,PO,1,1,sweem002
KCA200109270,3,R,B,H,feblc001
KCA200109270,5,R,B,H,beltc001
KCA200109270,7,R,B,H,ibanr001
KCA200109270,9,R,3,H,randj002
KCA200109270,10,SB,1,2,quinm001
KCA200109270,26,R,3,H,ibanr001
KCA200109270,35,R,3,H,higgb001
KCA200109270,35,R,1,H,fickr001
KCA200109270,40,SB,1,2,
KCA200109270,50,R,2,H,higgb001
KCA200109270,52,R(UR),3,H,simor001
KCA200109270,56,R,B,H,browd002
KCA200109270,60,R,1,H,berra001
KCA200109270,62,R,2,H,beltc001
KCA200109270,67,SB,1,2,macij001
KCA200109270,68,R,2,H,macij001
KCA200109270,71,R,3,H,easld001
KCA200109270,71,R,1,H,higgb001
KCA200109270,93,PO,B,3,berra001
KCA200109270,103,SB,1,2,jackr004
KCA200109280,2,PO,1,1,valej003
KCA200109280,16,R,B,H,paulj001
KCA200109280,22,PO,B,2,ordom001
KCA200109280,36,R,3,H,browd002
KCA200109280,38,R,2,H,maynb001
KCA200109280,43,R,2,H,paulj001
KCA200109280,53,SB,2,3,lee-c001
KCA200109280,53,SB,1,2,clayr001
KCA200109280,58,R,B,H,zaung001
KCA200109280,62,SB,1,2,berra001
KCA200109290,7,SB,1,2,beltc001
KCA200109290,8,R,2,H,beltc001
KCA200109290,13,R,3,H,liefj001
KCA200109290,16,R,B,H,bergb001
KCA200109290,18,CS,1,2,harvk001
KCA200109290,48,R,3,H,ordom001
KCA200109290,49,R,1,H,konep001
KCA200109290,49,R,B,H,lee-c001
KCA200109290,63,PO(E),1,2,konep001
KCA200109290,72,R,2,H,lee-c001
KCA200109290,72,R,1,H,singc001
KCA200109290,74,R,2,H,clayr001
KCA200109290,74,R,B,H,johnm003
KCA200109290,92,R,3,H,konep001
KCA200109290,93,R,3,H,perrh001
KCA200109300,3,R,3,H,graft001
KCA200109300,11,R,2,H,perrh001
KCA200109300,18,SB,1,2,ordom001
KCA200109300,19,R,2,H,ordom001
KCA200109300,20,PO,1,3,cansj001
KCA200109300,21,R,2,H,lee-c001
KCA200109300,26,R,3,H,browd002
KCA200109300,27,R,3,H,quinm001
KCA200109300,47,SB,1,2,rowaa001
KCA200109300,48,R,2,H,rowaa001
KCA200110020,38,PO,2,H,taube001
KCA200110020,39,CS,2,3,bradm001
KCA200110020,51,SB,1,2,beltc001
KCA200110020,53,SB,2,3,beltc001
KCA200110020,54,R,3,H,beltc001
KCA200110020,62,R,2,H,bradm001
KCA200110020,70,SB,1,2,zaung001
KCA200110020,73,R,3,H,zaung001
KCA200110020,74,R,2,H,berra001
KCA200110020,74,R,1,H,beltc001
KCA200110020,74,R,B,H,sweem002
KCA200110030,3,R(UR),3,H,loftk001
KCA200110030,12,R,1,H,burke001
KCA200110030,13,PO,3,H,cordm001
KCA200110030,28,R,B,H,cordm001
KCA200110030,56,SB,1,2,frymt001
KCA200110030,57,R,2,H,frymt001
KCA200110030,69,R(UR),3,H,quinm001
MIN200104090,1,R,B,H,fickr001
MIN200104090,20,PO,3,H,jonej003
MIN200104090,21,R,3,H,miend001
MIN200104090,21,R,2,H,piera001
MIN200104090,25,R(UR),3,H,guzmc001
MIN200104090,26,R(UR),3,H,lawtm002
MIN200104090,26,R(UR),2,H,koskc001
MIN200104090,27,R(UR),3,H,ortid001
MIN200104090,32,R,B,H,miend001
MIN200104090,41,PO,2,H,cardj001
MIN200104090,51,PO,B,2,piera001
MIN200104090,52,R,B,H,guzmc001
MIN200104090,59,R,3,H,encaj001
MIN200104090,68,R,1,H,
MIN200104090,68,R,B,H,mcmib001
MIN200104090,76,R(UR),3,H,guzmc001
MIN200104090,76,R(UR),2,H,rival001
MIN200104090,77,R(UR),3,H,lawtm002
MIN200104090,84,R,3,H,macij001
MIN200104100,8,R(UR),2,H,rival001
MIN200104100,19,R,1,H,easld001
MIN200104100,19,R,B,H,higgb001
MIN200104100,24,R,2,H,print001
MIN200104100,26,R,3,H,rival001
MIN200104100,26,R,1,H,lawtm002
MIN200104100,26,R,B,H,ortid001
MIN200104100,44,R,2,H,rival001
MIN200104100,44,R,1,H,ortid001
MIN200104100,44,R,B,H,buchb002
MIN200104110,12,R,2,H,palmd002
MIN200104110,22,R,B,H,rival001
MIN200104110,25,R,2,H,lawtm002
MIN200104110,25,R,1,H,koskc001
MIN200104110,32,R,B,H,print001
MIN200104110,33,R,B,H,guzmc001
MIN200104110,35,SB,1,2,rival001
MIN200104110,54,SB,1,2,
MIN200104110,70,R,3,H,lawtm002
MIN200104110,71,R,3,H,koskc001
MIN200104110,74,R,3,H,ortid001
MIN200104110,74,R,1,H,jonej003
MIN200104110,76,R,2,H,miend001
MIN200104110,80,R,3,H,print001
MIN200104110,80,R,2,H,guzmc001
MIN200104130,6,R,3,H,guzmc001
MIN200104130,12,R,2,H,konep001
MIN200104130,15,PO,2,3,kielb001
MIN200104130,17,R,3,H,jonej003
MIN200104130,17,PO,B,2,miend001
MIN200104130,23,R,1,H,thomf001
MIN200104130,23,R,B,H,ordom001
MIN200104130,24,R,B,H,konep001
MIN200104130,30,R(UR)(NR),3,H,lawtm002
MIN200104130,30,R(UR)(NR),2,H,koskc001
MIN200104130,39,R,3,H,piera001
MIN200104130,48,R,2,H,ortid001
MIN200104130,50,R,1,H,miend001
MIN200104130,50,PO,B,3,piera001
MIN200104140,2,R,1,H,valej003
MIN200104140,2,R,B,H,thomf001
MIN200104140,5,R,2,H,ordom001
MIN200104140,7,R,B,H,guzmc001
MIN200104140,10,R,3,H,rival001
MIN200104140,25,R,3,H,piera001
MIN200104140,34,R,1,H,ortid001
MIN200104140,34,R,B,H,miend001
MIN200104140,49,SB,1,2,kielb001
MIN200104140,50,PO,2,H,kielb001
MIN200104140,66,R,3,H,lawtm002
MIN200104140,66,R,2,H,koskc001
MIN200104140,66,R,1,H,kielb001
MIN200104140,69,R,2,H,miend001
MIN200104140,74,R,2,H,konep001
MIN200104150,33,PO,3,H,lee-c001
MIN200104150,38,SB,2,3,guzmc001
MIN200104150,38,SB,1,2,rival001
MIN200104150,39,R,3,H,guzmc001
MIN200104150,40,R,3,H,rival001
MIN200104150,43,R,3,H,koskc001
MIN200104150,47,R,3,H,valej003
MIN200104150,47,R,B,H,thomf001
MIN200104150,64,R,3,H,koskc001
MIN200104150,75,R,2,H,valej003
MIN200104160,3,R,2,H,
MIN200104160,3,R,B,H,dye-j001
MIN200104160,19,R,1,H,beltc001
MIN200104160,19,R,B,H,quinm001
MIN200104160,32,R,2,H,koskc001
MIN200104160,32,PO,1,2,ortid001
MIN200104160,37,R,B,H,miend001
MIN200104160,54,R,3,H,jonej003
MIN200104160,70,R,2,H,beltc001
MIN200104160,73,SB,2,3,sweem002
MIN200104170,11,SB,1,2,koskc001
MIN200104170,23,R,B,H,quinm001
MIN200104170,28,SB,2,3,lawtm002
MIN200104170,28,SB,1,2,koskc001
MIN200104170,29,R,3,H,lawtm002
MIN200104170,33,R,2,H,sweem002
MIN200104170,33,R,1,H,randj002
MIN200104170,35,R,3,H,mccad001
MIN200104170,38,PO,2,H,feblc001
MIN200104170,44,R,3,H,miend001
MIN200104170,64,R,3,H,miend001
MIN200104170,65,R,2,H,piera001
MIN200104170,72,R(UR),3,H,quinm001
MIN200104170,88,R,3,H,piera001
MIN200104170,88,R,2,H,guzmc001
MIN200104180,2,R,2,H,sancr001
MIN200104180,2,PO,1,H,beltc001
MIN200104180,3,R,2,H,quinm001
MIN200104180,10,R,3,H,allec001
MIN200104180,64,R,B,H,mccad001
MIN200104180,70,R,1,H,lawtm002
MIN200104180,72,R,2,H,koskc001
MIN200104180,73,R,1,H,miend001
MIN200104180,76,R,3,H,kielb001
MIN200104180,86,DI,1,2,
MIN200104270,2,R,B,H,deshd001
MIN200104270,7,R,2,H,jonej003
MIN200104270,8,R,3,H,hockd001
MIN200104270,12,R,3,H,lawtm002
MIN200104270,12,R,2,H,koskc001
MIN200104270,12,R,B,H,miend001
MIN200104270,23,R,B,H,deshd001
MIN200104270,31,SB,2,3,lawtm002
MIN200104270,51,R,B,H,miend001
MIN200104270,59,SB,1,2,hockd001
MIN200104270,71,R,B,H,ripkc001
MIN200104280,3,SB,2,3,andeb001
MIN200104280,20,R,B,H,print001
MIN200104280,32,R,1,H,moram002
MIN200104280,32,R,B,H,fordb001
MIN200104280,39,SB,1,2,print001
MIN200104280,52,CS,1,2,koskc001
MIN200104280,59,PO,2,H,andeb001
MIN200104280,81,R,2,H,ripkc001
MIN200104280,86,R,3,H,fordb001
MIN200104280,86,R,2,H,hairj002
MIN200104280,94,R,2,H,jonej003
MIN200104290,19,CS,1,2,miend001
MIN200104290,26,CS,1,2,richc001
MIN200104290,28,R,3,H,guzmc001
MIN200104290,30,R,1,H,lawtm002
MIN200104290,30,R,B,H,koskc001
MIN200104290,42,SB,1,2,rival001
MIN200104290,44,R,2,H,rival001
MIN200104300,14,R,2,H,ortid001
MIN200104300,19,SB,1,2,
MIN200104300,26,R,B,H,martt002
MIN200104300,52,R,B,H,miend001
MIN200105010,12,SB,1,2,soria001
MIN200105010,14,R,2,H,soria001
MIN200105010,29,PO,1,2,soria001
MIN200105010,42,R,B,H,justd001
MIN200105010,54,R,2,H,jeted001
MIN200105010,62,SB,1,2,soria001
MIN200105010,72,R,3,H,willb002
MIN200105020,8,CS,1,2,martt002
MIN200105020,18,CS,1,2,miend001
MIN200105020,26,SB,1,2,lawtm002
MIN200105020,32,R,B,H,huntt001
MIN200105020,39,SB,1,2,soria001
MIN200105020,41,R,2,H,soria001
MIN200105020,47,SB,1,2,lawtm002
MIN200105020,49,R,3,H,rival001
MIN200105020,51,R,3,H,lawtm002
MIN200105020,51,R,2,H,ortid001
MIN200105020,78,R,3,H,oneip001
MIN200105110,3,PO(E),2,3,sweem002
MIN200105110,10,R,3,H,randj002
MIN200105110,11,CS,1,2,quinm001
MIN200105110,18,R,3,H,ordal001
MIN200105110,28,R,3,H,rival001
MIN200105110,43,R,3,H,sancr001
MIN200105110,66,R,B,H,koskc001
MIN200105110,67,R,B,H,miend001
MIN200105110,81,R,3,H,alicl001
MIN200105110,87,R,B,H,lawtm002
MIN200105110,101,R,3,H,guzmc001
MIN200105120,1,PO,B,2,sancr001
MIN200105120,9,CS,1,2,randj002
MIN200105120,17,SB,1,2,hinca001
MIN200105120,18,R,2,H,hinca001
MIN200105120,18,R,B,H,beltc001
MIN200105120,24,R,2,H,huntt001
MIN200105120,26,R,3,H,print001
MIN200105120,29,R,1,H,dye-j001
MIN200105120,32,R,3,H,randj002
MIN200105120,39,R,2,H,miend001
MIN200105120,43,R,2,H,sweem002
MIN200105120,45,PO,1,H,dye-j001
MIN200105120,54,R,3,H,alicl001
MIN200105120,63,R,2,H,randj002
MIN200105120,81,PO,1,3,miend001
MIN200105120,86,R,3,H,quinm001
MIN200105120,88,R,3,H,alicl001
MIN200105120,88,R,2,H,beltc001
MIN200105120,89,R,3,H,sancr001
MIN200105120,90,R,2,H,sweem002
MIN200105120,97,R,3,H,huntt001
MIN200105130,5,SB,1,2,
MIN200105130,12,R,2,H,miend001
MIN200105130,13,SB,1,2,jonej003
MIN200105130,14,R,3,H,allec001
MIN200105130,15,R,3,H,jonej003
MIN200105130,17,R,2,H,huntt001
MIN200105130,27,R,2,H,koskc001
MIN200105130,39,R,1,H,quinm001
MIN200105130,48,R,3,H,sancr001
MIN200105130,48,R,2,H,sweem002
MIN200105130,63,R,1,H,piera001
MIN200105130,63,R,B,H,rival001
MIN200105140,19,SB,1,2,sancr001
MIN200105140,32,R,3,H,lawtm002
MIN200105140,32,R(UR),2,H,koskc001
MIN200105140,37,SB,1,2,beltc001
MIN200105140,39,R,3,H,beltc001
MIN200105140,48,CS,1,2,quinm001
MIN200105140,66,R,B,H,miend001
MIN200105150,4,R,2,H,offej001
MIN200105150,5,R,2,H,ramim002
MIN200105150,9,SB,1,2,guzmc001
MIN200105150,15,CS,1,2,merll001
MIN200105150,28,SB,1,2,lawtm002
MIN200105150,41,R,3,H,nixot001
MIN200105150,43,SB,1,2,everc001
MIN200105150,60,SB,1,2,everc001
MIN200105150,66,SB,1,2,guzmc001
MIN200105150,67,R(UR)(NR),2,H,guzmc001
MIN200105150,78,CS,1,2,allec001
MIN200105150,85,R,3,H,offej001
MIN200105150,85,R,2,H,everc001
MIN200105150,92,R,3,H,huntt001
MIN200105150,93,SB,1,2,guzmc001
MIN200105160,2,R(UR),1,H,offej001
MIN200105160,3,R,2,H,everc001
MIN200105160,19,R,3,H,valej002
MIN200105160,24,CS,1,2,guzmc001
MIN200105160,38,R,3,H,jonej003
MIN200105160,39,R,3,H,huntt001
MIN200105160,39,R,1,H,piera001
MIN200105160,63,R,B,H,buchb002
MIN200105170,8,R,2,H,ramim002
MIN200105170,19,R,1,H,everc001
MIN200105170,19,R,B,H,ramim002
MIN200105170,25,R,2,H,guzmc001
MIN200105170,26,SB,1,2,lawtm002
MIN200105170,31,R,B,H,miend001
MIN200105170,33,SB,1,2,allec001
MIN200105170,44,R,3,H,hockd001
MIN200105170,44,R,1,H,lawtm002
MIN200105170,44,R,B,H,koskc001
MIN200105220,24,R,3,H,piera001
MIN200105220,24,R,2,H,guzmc001
MIN200105220,26,R,3,H,hockd001
MIN200105220,26,R,2,H,miend001
MIN200105220,28,R,3,H,lawtm002
MIN200105220,29,R,3,H,koskc001
MIN200105220,30,R,1,H,jonej003
MIN200105220,32,R,2,H,piera001
MIN200105220,37,R(UR),2,H,olerj001
MIN200105220,37,R,1,H,boonb002
MIN200105220,37,R,B,H,camem001
MIN200105220,48,R,3,H,
MIN200105220,48,R,2,H,mclem001
MIN200105220,49,R,3,H,marte001
MIN200105220,52,R,3,H,olerj001
MIN200105220,88,R,3,H,rival001
MIN200105220,88,R,2,H,guzmc001
MIN200105220,89,SB,1,2,miend001
MIN200105220,90,R,3,H,hockd001
MIN200105220,92,R,3,H,miend001
MIN200105220,99,R,3,H,boonb002
MIN200105220,99,R,2,H,camem001
MIN200105220,100,R,3,H,
MIN200105220,101,R,3,H,guilc001
MIN200105230,2,R,B,H,marte001
MIN200105230,12,SB,1,2,koskc001
MIN200105230,14,R,2,H,koskc001
MIN200105230,14,R,1,H,hockd001
MIN200105230,14,R,B,H,huntt001
MIN200105230,28,R,3,H,boonb002
MIN200105230,39,CS,1,2,jonej003
MIN200105230,46,R,2,H,boonb002
MIN200105230,57,R,2,H,suzui001
MIN200105230,62,R,3,H,jonej003
MIN200105230,68,R,B,H,belld002
MIN200105250,3,R,3,H,menef001
MIN200105250,13,PO(E),2,3,chave001
MIN200105250,18,SB,1,2,koskc001
MIN200105250,23,R,2,H,giamj001
MIN200105250,25,R,2,H,longt002
MIN200105250,32,R,3,H,jennr001
MIN200105250,37,CS,1,2,lawtm002
MIN200105250,48,PO,1,2,piata001
MIN200105250,53,R,2,H,hockd001
MIN200105250,77,R,B,H,koskc001
MIN200105261,4,R,3,H,giamj001
MIN200105261,4,R,2,H,longt002
MIN200105261,7,R,3,H,allec001
MIN200105261,35,R,3,H,saeno001
MIN200105261,46,R,1,H,hockd001
MIN200105261,62,R,3,H,piera001
MIN200105261,85,CS,1,2,piera001
MIN200105261,93,R,3,H,menef001
MIN200105261,94,R,3,H,giamj001
MIN200105261,102,R,3,H,allec001
MIN200105261,104,PO,3,H,hockd001
MIN200105261,105,CS,2,3,lawtm002
MIN200105262,9,R(UR),2,H,
MIN200105262,13,R,1,H,chave001
MIN200105262,17,R,3,H,saeno001
MIN200105262,18,R,3,H,
MIN200105262,18,R,2,H,menef001
MIN200105262,38,R(UR),3,H,byrne001
MIN200105262,42,R,B,H,huntt001
MIN200105262,54,R(UR)(NR),2,H,byrne001
MIN200105262,64,R,3,H,huntt001
MIN200105262,65,R,1,H,
MIN200105262,85,R,B,H,huntt001
MIN200105262,90,SB,1,2,guzmc001
MIN200105262,91,R,3,H,guzmc001
MIN200105262,109,R,3,H,lawtm002
MIN200105270,1,CS,1,2,damoj001
MIN200105270,8,R,2,H,miend001
MIN200105270,8,PO,1,H,buchb002
MIN200105270,13,R,2,H,huntt001
MIN200105270,32,R,2,H,koskc001
MIN200105270,48,R,1,H,
MIN200105270,48,R,B,H,chave001
MIN200105270,58,R,1,H,bellm002
MIN200105270,69,R,3,H,allec001
MIN200105270,69,R,2,H,miend001
MIN200105270,71,R,3,H,lawtm002
MIN200105270,71,R,2,H,huntt001
MIN200105270,76,R(UR)(NR),3,H,koskc001
MIN200105270,76,R(UR)(NR),2,H,rival001
MIN200106040,1,SB,1,2,loftk001
MIN200106040,2,R,3,H,loftk001
MIN200106040,2,R,B,H,alomr001
MIN200106040,12,R(UR),2,H,guzmc001
MIN200106040,14,R(UR),3,H,lawtm002
MIN200106040,24,R,3,H,
MIN200106040,24,R,2,H,guzmc001
MIN200106040,24,R,1,H,miend001
MIN200106040,27,R,3,H,lawtm002
MIN200106040,29,R,3,H,koskc001
MIN200106040,29,R,2,H,buchb002
MIN200106040,32,R,B,H,gonzj002
MIN200106040,49,R,B,H,thomj002
MIN200106040,62,SB,1,2,koskc001
MIN200106040,66,R,3,H,vizqo001
MIN200106040,67,R,B,H,gonzj002
MIN200106040,70,R,B,H,burke001
MIN200106040,76,SB,1,2,
MIN200106040,78,R,3,H,
MIN200106040,78,R(UR)(NR),B,H,guzmc001
MIN200106040,89,R,3,H,frymt001
MIN200106040,91,R,3,H,cabrj002
MIN200106040,91,R,2,H,cordw001
MIN200106040,108,R,3,H,rival001
MIN200106050,16,CS,1,2,mccrq001
MIN200106050,19,R,3,H,vizqo001
MIN200106050,24,CS,1,2,rival001
MIN200106050,28,R,3,H,thomj002
MIN200106050,36,R,3,H,cabrj002
MIN200106050,37,R,2,H,burke001
MIN200106050,37,PO,B,2,gonzj002
MIN200106050,39,R,3,H,alomr001
MIN200106050,55,SB,1,2,alomr001
MIN200106050,85,DI,1,2,koskc001
MIN200106060,17,R,1,H,frymt001
MIN200106060,20,R,3,H,diaze002
MIN200106060,33,R,2,H,huntt001
MIN200106060,35,R,2,H,koskc001
MIN200106060,52,PO,1,2,buchb002
MIN200106060,56,SB,1,2,rival001
MIN200106060,81,R,3,H,diaze002
MIN200106060,81,R,2,H,loftk001
MIN200106060,81,R,1,H,burke001
MIN200106070,4,R,3,H,mccrq001
MIN200106070,21,R,3,H,
MIN200106070,44,R,3,H,vizqo001
MIN200106070,44,R,2,H,alomr001
MIN200106070,45,R,2,H,burke001
MIN200106070,45,R,1,H,frymt001
MIN200106070,50,SB,1,2,lawtm002
MIN200106070,55,R,1,H,vizqo001
MIN200106070,55,R(UR)(NR),B,H,alomr001
MIN200106080,7,SB,1,2,guzmc001
MIN200106080,9,R,2,H,guzmc001
MIN200106080,13,R,3,H,younk001
MIN200106080,21,R,B,H,gileb002
MIN200106080,23,R,B,H,hyzda001
MIN200106080,33,R,1,H,browe001
MIN200106080,34,R,3,H,mearp001
MIN200106080,35,R,2,H,gileb002
MIN200106080,40,R,2,H,lawtm002
MIN200106080,40,R,B,H,jonej003
MIN200106080,51,R,3,H,piera001
MIN200106080,53,R,3,H,guzmc001
MIN200106080,53,R,2,H,miend001
MIN200106080,53,R,1,H,lawtm002
MIN200106080,53,R,B,H,huntt001
MIN200106090,6,SB,1,2,guzmc001
MIN200106090,22,R,3,H,guzmc001
MIN200106090,32,SB,2,3,hockd001
MIN200106090,32,SB,1,2,blakc001
MIN200106090,42,PO,B,1,lawtm002
MIN200106090,51,SB,1,2,buchb002
MIN200106090,53,R,2,H,buchb002
MIN200106090,55,R,B,H,barka001
MIN200106090,63,R,2,H,mccrq001
MIN200106090,64,SB,1,2,lawtm002
MIN200106090,80,SB,1,2,barka001
MIN200106090,81,R,3,H,mackr001
MIN200106100,2,R,B,H,gileb002
MIN200106100,5,R,B,H,guzmc001
MIN200106100,8,R,1,H,koskc001
MIN200106100,8,R,B,H,lawtm002
MIN200106100,18,R,1,H,piera001
MIN200106100,23,R,3,H,mccrq001
MIN200106100,23,R,2,H,koskc001
MIN200106100,25,R,3,H,lawtm002
MIN200106100,25,R,2,H,huntt001
MIN200106100,37,R,1,H,younk001
MIN200106100,37,R,B,H,hyzda001
MIN200106100,59,R(UR)(NR),3,H,mearp001
MIN200106100,61,SB,1,2,nunea001
MIN200106100,74,R,3,H,gileb002
MIN200106100,81,R,3,H,younk001
MIN200106100,83,R,3,H,
