last_name, first_name,player_id,year,exit_velocity_avg,barrel_batted_rate,z_swing_percent,oz_swing_percent,
Ozuna, Marcell,542303,2019,91.8,12.1,68.1,27.6,
Villar, Jonathan,542340,2019,88.9,6.8,74.2,28.1,
Santana, Danny,542454,2019,91.4,9.5,74.2,38.5,
Crawford, Brandon,543063,2019,87.8,5.4,77.1,28.3,
Hosmer, Eric,543333,2019,90.8,7.2,71.7,32.9,
Kipnis, Jason,543401,2019,88.1,5.5,65.8,26.7,
Rendon, Anthony,543685,2019,90.4,12,68.1,20.7,
Semien, Marcus,543760,2019,88.9,8.5,66.4,19.2,
Springer III, George,543807,2019,89.8,14.1,69,20.9,
Vazquez, Christian,543877,2019,89.4,5.9,68.1,32.3,
Wong, Kolten,543939,2019,86.1,2.2,67.7,29.8,
Garcia, Leury,544725,2019,88.2,3.8,72.7,36.1,
Grichuk, Randal,545341,2019,89.3,8.5,69.4,33.3,
Trout, Mike,545361,2019,90.9,18.9,57.8,17.8,
Harper, Bryce,547180,2019,91.9,14.8,74.1,30.4,
Abreu, Jose,547989,2019,92.1,12.6,66.4,34.7,
Suarez, Eugenio,553993,2019,89.3,13.8,67.1,24,
Santana, Domingo,570267,2019,89,12.1,69.3,24.9,
Sanchez, Yolmer,570560,2019,87.1,1,67.2,31.3,
Arenado, Nolan,571448,2019,89.4,8,73.1,34.8,
Muncy, Max,571970,2019,89.8,12,62.9,19.7,
Voit III, Luke,572228,2019,89.7,13.2,77,22.4,
Walker, Christian,572233,2019,91.1,13.1,74.9,24,
Iglesias, Jose,578428,2019,84.1,2.3,67.1,45.9,
Bryant, Kris,592178,2019,87.6,9.3,73.7,27.4,
Castellanos, Nick,592206,2019,88.9,10.9,74.7,38.7,
Machado, Manny,592518,2019,91.2,8,69,28.5,
Moran, Colin,592567,2019,88.2,7.4,75.4,35.8,
Pederson, Joc,592626,2019,91.2,10.3,68.5,26.5,
Realmuto, J.T.,592663,2019,90.3,8.7,70.5,32.9,
Rosario, Eddie,592696,2019,89.2,8.5,81,43.2,
Yelich, Christian,592885,2019,93.3,15.8,69.8,27.9,
Merrifield, Whit,593160,2019,87,4.3,68.2,30.8,
Bogaerts, Xander,593428,2019,90.5,8.4,56.2,27.4,
Alberto, Hanser,593643,2019,84.4,2.9,74.5,45.3,
Polanco, Jorge,593871,2019,88,6.7,65.9,26.6,
Calhoun, Kole,594777,2019,89.5,11.2,73.6,25.8,
Eaton, Adam,594809,2019,88.9,3.8,63.7,27.4,
Profar, Jurickson,595777,2019,86.6,6.2,65.6,26.1,
Baez, Javier,595879,2019,91.1,12.7,73.5,42.6,
Lindor, Francisco,596019,2019,91,7.5,72.3,32.1,
Odor, Rougned,596059,2019,91.1,13.6,67.5,30,
Story, Trevor,596115,2019,91,8.9,70.4,28.5,
Vogelbach, Daniel,596129,2019,88.8,10.5,50.9,19.6,
Kepler, Max,596146,2019,89.7,8.9,74,27.6,
Bradley Jr., Jackie,598265,2019,90.2,9.6,69.2,28.1,
Nunez, Renato,600524,2019,89.9,10.7,68.1,34.4,
Ahmed, Nick,605113,2019,87.8,6.6,72.3,27.9,
Anderson, Brian,605119,2019,89.9,8.9,65.1,32,
Bell, Josh,605137,2019,92.4,12.7,77,27.5,
Betts, Mookie,605141,2019,91,10.3,59.7,18.9,
Smith, Mallex,605480,2019,85.2,2.2,70,27,
Arcia, Orlando,606115,2019,87.9,4.3,65.5,30.3,
Marte, Ketel,606466,2019,90,9.3,70.7,28.6,
Turner, Trea,607208,2019,90.4,6.8,67.4,29.1,
Pillar, Kevin,607680,2019,86.4,4.9,73.5,46.9,
Ramirez, Jose,608070,2019,89.2,6.3,64.2,23.1,
Bregman, Alex,608324,2019,89.3,4.8,57.4,15.8,
Seager, Corey,608369,2019,88.8,7.3,77.7,26.8,
Reyes, Franmil,614177,2019,93.3,14.8,76.7,30.2,
Swanson, Dansby,621020,2019,89.9,10.1,68.5,24.8,
Newman, Kevin,621028,2019,85.3,2.1,70,33.8,
Olson, Matt,621566,2019,92.7,14.5,67,25,
Alonso, Pete,624413,2019,90.7,15.8,67.3,32,
Conforto, Michael,624424,2019,89.2,11.9,70.8,25,
Frazier, Adam,624428,2019,87.1,1.9,69.7,27.1,
Puig, Yasiel,624577,2019,90,9.2,77.1,30.1,
Soler, Jorge,624585,2019,92.6,16.6,68.2,24.2,
Meadows, Austin,640457,2019,90.4,12.5,60.8,24.7,
Anderson, Tim,641313,2019,88.3,5.1,75.5,43.6,
Bellinger, Cody,641355,2019,91.2,13,68.8,23.7,
Dozier, Hunter,641531,2019,91,10,64.6,26.9,
Mancini III, Trey,641820,2019,90.3,10.3,67.4,32,
McMahon, Ryan,641857,2019,91.9,9,74.6,26.5,
Rosario, Amed,642708,2019,89.4,4.2,69.8,36.1,
Adames, Willy,642715,2019,88.5,8.4,69.2,24.7,
Benintendi, Andrew,643217,2019,89.1,8.1,77.5,29.5,
McNeil, Jeff,643446,2019,89,4.8,84.1,38,
Albies, Ozzie,645277,2019,88.9,6.6,80.7,34.4,
Robles, Victor,645302,2019,83.3,4.8,71,30.1,
Devers, Rafael,646240,2019,92.5,9,75.7,37.3,
Jimenez, Eloy,650391,2019,91.1,12.8,71.3,33.8,
Torres, Gleyber,650402,2019,89.1,10.1,75.6,31.3,
Chapman, Matt,656305,2019,92.7,12.1,62.4,22.8,
Hoskins, Rhys,656555,2019,89.7,9.7,58.1,22.1,
Schwarber, Kyle,656941,2019,93.5,14.5,65.5,23.9,
DeJong, Paul,657557,2019,87,8.6,69.4,28.1,
Moncada, Yoan,660162,2019,93.1,12.2,67,29.1,
Acuna Jr., Ronald,660670,2019,90.6,15,68.6,24,
Fletcher, David,664058,2019,83.8,0.2,49,22.4,
Guerrero Jr., Vladimir,665489,2019,89.4,7.7,69.1,28.9,
Soto, Juan,665742,2019,92,12.3,66.7,20.3,
Reynolds, Bryan,668804,2019,89.5,6.7,72.1,28,
